date,TIMP0020
2022-01-01,499281.419269
2022-02-01,454651.669145
2022-03-01,589152.467122
2022-04-01,610739.351329
2022-05-01,702540.140038
2022-06-01,880273.053511
2022-07-01,673615.70234
2022-08-01,624607.367823
2022-09-01,620925.451806
2022-10-01,656481.100299
2022-11-01,751564.461435
2022-12-01,575948.821098
2023-01-01,615556.18232
2023-02-01,570981.893691
2023-03-01,589369.949152
2023-04-01,557279.333098
2023-05-01,427946.467488
2023-06-01,347790.79011
2023-07-01,538353.170965
2023-08-01,666299.310935
2023-09-01,774370.635273
2023-10-01,659362.346595
2023-11-01,746394.982242
2023-12-01,551134.853609
2024-01-01,490067.669579
2024-02-01,447149.208832
2024-03-01,544342.079105
2024-04-01,639052.898589
2024-05-01,614111.399757
2024-06-01,559619.163449
2024-07-01,522731.400118
2024-08-01,671806.668916
2024-09-01,607532.261486
2024-10-01,542292.206615


 Definition: Importaciones de combustibles y lubricantes. Source: BCE
