date,TUSD0002
2022-01-01,105.0012075138864
2022-02-01,107.43677345881947
2022-03-01,111.000111000111
2022-04-01,115.30434582079398
2022-05-01,120.18797399132244
2022-06-01,125.21129405872408
2022-07-01,131.2404850648328
2022-08-01,138.71934302519145
2022-09-01,147.05882352941177
2022-10-01,156.88981628202512
2022-11-01,166.96163221691657
2022-12-01,177.12281696128093
2023-01-01,186.97879660446503
2023-02-01,196.7922857423989
2023-03-01,208.58102329850036
2023-04-01,222.637812806127
2023-05-01,238.2483977795249
2023-06-01,256.23286442719143
2023-07-01,275.2773419219864
2023-08-01,350.029752528965
2023-09-01,350.0052500787512
2023-10-01,349.98075105869174
2023-11-01,359.9712023038157
2023-12-01,808.5381630012937
2024-01-01,826.3779852904719
2024-02-01,842.3890152472412
2024-03-01,857.7064928381507
2024-04-01,876.7315448009819
2024-05-01,895.5758552749419
2024-06-01,911.5770282588878
2024-07-01,930.838685655776
2024-08-01,951.2937595129376
2024-09-01,968.804495252858
2024-10-01,990.1970492127932
2024-11-01,1010.407194099222


 Definition: Cotización del USD en Argentina. Source: BCE
